-6.32884	2.35997	-0.336271	-1.19861	-6.3781	2.3705	-6.3441	2.3509	0.1097	-0.994
-6.22386	2.14478	0.0536874	-0.415754	-6.0151	2.12703	-6.2723	1.9576	0.2334	-0.9724
-6.23384	1.43312	0.0201152	-1.71587	-6.2257	1.3873	-6.1518	1.5765	0.3535	-0.9355
-6.17799	1.3094	0.305233	-0.222877	-6.22046	1.40927	-5.9844	1.2135	0.4679	-0.8838
-5.96732	0.914504	0.559559	-0.964756	-5.9487	0.8881	-5.7729	0.8743	0.575	-0.8182
-5.49763	0.604119	0.969356	-0.739281	-5.27699	0.590261	-5.5205	0.5643	0.673	-0.7396
-5.17487	0.345744	0.78441	-0.646234	-5.1874	0.3495	-5.2312	0.2884	0.7604	-0.6495
-5.07208	0.173351	0.443253	-0.419169	-5.26795	0.190744	-4.9097	0.0509	0.8358	-0.549
-4.74431	-0.292755	0.866685	-1.21984	-4.716	-0.3234	-4.5609	-0.1444	0.898	-0.44
-4.16833	-0.383769	0.955391	-0.255071	-3.7669	-0.337633	-4.1904	-0.2945	0.9461	-0.3239
-3.63549	-0.610607	1.37501	-0.593605	-3.6099	-0.622	-3.804	-0.397	0.9792	-0.2028
-3.67367	-0.551148	0.39497	0.362386	-4.16058	-0.524457	-3.4079	-0.4502	0.9969	-0.0785
-3.24291	-0.47191	1.17194	0.154872	-3.1939	-0.476	-3.0081	-0.4533	0.9989	0.0471
-2.67412	-0.604475	1.27586	-0.384762	-2.5562	-0.579654	-2.6112	-0.4063	0.9851	0.1719
-2.28296	-0.412693	0.919521	0.712523	-2.3029	-0.3656	-2.2232	-0.31	0.9558	0.294
-1.82981	-0.172869	1.02257	0.584935	-1.73328	-0.162698	-1.8504	-0.1657	0.9114	0.4115
-1.4031	-0.00349943	1.07577	0.367202	-1.3998	-0.0133	-1.4986	0.0241	0.8527	0.5225
-1.15044	0.198041	0.262311	0.56183	-1.0472	0.18493	-1.1734	0.2565	0.7804	0.6252
-0.952055	0.364433	0.523499	0.365576	-0.9341	0.3544	-0.8798	0.5278	0.6959	0.7181
-0.584211	0.740611	1.10551	0.860322	-0.614345	0.795996	-0.6226	0.8338	0.6004	0.7997
-0.304411	1.17898	0.640508	1.12187	-0.3349	1.1974	-0.4058	1.1697	0.4955	0.8686
-0.223793	1.47535	0.177229	0.644073	-0.204787	1.43961	-0.2327	1.53	0.3827	0.9239
-0.0679063	1.54591	0.459985	0.115363	-0.0548	1.5104	-0.1062	1.9092	0.2639	0.9645
-0.027366	2.0003	0.0806032	1.21252	-0.0784496	2.14226	-0.0282	2.3013	0.1409	0.99
-0.0480948	2.63206	-0.104774	1.63115	-0.0559	2.6597	0	2.7	0.0157	0.9999
0.0621372	3.0376	0.280007	1.51935	0.0504322	2.65452	0.011	3.0997	0.0785	0.9969
0.168114	3.46177	0.261204	0.998127	0.1677	3.4269	0.0704	3.4949	0.2028	0.9792
0.197278	3.93522	0.0469125	1.00116	0.197128	4.06162	0.1789	3.8797	0.324	0.9461
0.377062	4.16477	0.516026	0.516109	0.3954	4.1333	0.3348	4.2478	0.44	0.898
0.717506	4.49032	0.85782	0.723322	0.748727	4.59581	0.5356	4.5934	0.5491	0.8358
0.673933	4.81763	-0.224793	0.824803	0.6309	4.8201	0.7781	4.9112	0.6495	0.7604
1.0614	5.42957	0.995151	1.10378	1.21334	5.76336	1.0585	5.1961	0.7397	0.673
1.53051	5.47061	1.18028	-0.0321977	1.534	5.3955	1.3724	5.4436	0.8182	0.575
1.67926	5.77967	0.452929	1.1982	1.56643	5.66222	1.7149	5.6497	0.8838	0.4679
2.15386	5.84272	1.15001	0.0798182	2.1699	5.7803	2.0805	5.8114	0.9355	0.3534
2.74586	5.75992	1.49109	-0.255949	2.7671	5.74304	2.4635	5.9259	0.9724	0.2334
3.01536	5.55817	0.647813	-0.582322	2.9773	5.5275	2.8578	5.9915	0.994	0.1097
3.51939	5.71738	1.42139	0.658369	3.55168	5.77224	3.2572	6.0072	0.9999	-0.0157
3.72364	6.13445	0.510516	1.00941	3.6886	6.1411	3.6555	5.9727	0.99	-0.1409
3.93985	6.23311	0.567259	0.231741	3.89972	6.11102	4.0463	5.8886	0.9646	-0.2639
4.3049	5.82029	0.772103	-1.09192	4.2925	5.7473	4.4234	5.7562	0.9239	-0.3827
4.89024	5.31759	1.57041	-1.20656	4.93154	5.28308	4.781	5.5775	0.8686	-0.4955
5.16102	5.35421	0.788678	0.0429948	5.1446	5.4047	5.1134	5.3554	0.7997	-0.6004
5.40842	4.97299	0.792804	-0.845026	5.24093	4.76625	5.4153	5.0934	0.7181	-0.6959
5.78901	4.73242	0.98518	-0.581249	5.8033	4.7486	5.682	4.7956	0.6252	-0.7804
5.94948	4.53528	0.277475	-0.543066	5.91753	4.55105	5.9093	4.4668	0.5225	-0.8527
5.99129	4.15515	0.0469951	-0.954761	5.9717	4.1337	6.0936	4.1121	0.4115	-0.9114
6.0915	3.73284	0.0180017	-1.21879	6.2448	3.80385	6.2319	3.737	0.294	-0.9558
6.11809	3.07981	0.0326999	-1.61896	6.1129	3.0634	6.3222	3.3476	0.1719	-0.9851
6.16935	2.60739	-0.00712356	-1.20398	6.26523	2.67552	6.3629	2.95	0.0471	-0.9989
6.29858	2.53182	0.417724	-0.210904	6.3356	2.5734	6.3535	2.5503	-0.0785	-0.9969
6.23349	2.00022	0.272194	-1.2307	5.84943	1.83768	6.2941	2.155	-0.2028	-0.9792
6.23924	1.71441	0.017418	-0.749755	6.2285	1.7294	6.1856	1.7703	-0.3239	-0.9461
6.09653	1.63246	-0.416715	-0.171261	6.06265	1.65962	6.0297	1.4022	-0.44	-0.898
6.05363	1.0767	-0.102311	-1.34961	6.0667	1.0369	5.8289	1.0565	-0.549	-0.8358
5.71105	0.717926	-0.616732	-0.838266	5.4453	0.706921	5.5864	0.7388	-0.6495	-0.7604
5.44471	0.387914	-0.672611	-0.824381	5.441	0.3883	5.306	0.4539	-0.7396	-0.673
5.03586	0.0527186	-0.601978	-0.834567	4.75331	0.0527639	4.992	0.2064	-0.8182	-0.575
4.65089	-0.190633	-1.01286	-0.590103	4.6233	-0.1814	4.6496	0.0002	-0.8838	-0.4679
4.05383	-0.0172262	-1.39634	0.491358	3.87789	-0.00891916	4.284	-0.1614	-0.9354	-0.3535
3.73921	-0.187512	-0.698887	-0.556078	3.789	-0.2318	3.901	-0.2759	-0.9724	-0.2334
3.47077	-0.326857	-0.765827	-0.323138	3.52039	-0.327633	3.5067	-0.3416	-0.994	-0.1097
2.95781	-0.544102	-1.35236	-0.585674	2.9197	-0.5533	3.1072	-0.3573	-0.9999	0.0157
2.59434	-0.404619	-0.773353	0.373625	2.52889	-0.370573	2.709	-0.3228	-0.99	0.1409
2.14836	-0.420586	-1.17993	-0.167705	2.126	-0.4429	2.3182	-0.2386	-0.9646	0.2639
1.87261	-0.0213756	-0.555606	1.03662	1.77213	0.0152407	1.941	-0.1062	-0.9239	0.3827
1.50792	0.223512	-0.9899	0.44769	1.4831	0.1982	1.5835	0.0725	-0.8686	0.4955
1.21784	0.341123	-0.448253	0.379301	1.11035	0.303953	1.2511	0.2946	-0.7997	0.6004
0.975348	0.623938	-0.657141	0.840746	0.965	0.6451	0.9492	0.5566	-0.7181	0.6959
0.75034	0.921231	-0.832629	0.360686	0.89575	1.10183	0.6825	0.8543	-0.6252	0.7804
0.585547	1.27331	-0.35519	0.950207	0.6167	1.3133	0.4552	1.1832	-0.5225	0.8526
0.309314	1.67131	-0.631571	1.29606	0.27857	1.50524	0.2709	1.5379	-0.4115	0.9114
-0.0466601	1.81585	-0.918609	0.232975	-0.0655	1.7446	0.1326	1.9129	-0.294	0.9558
-0.0719158	2.22267	-0.103179	1.49227	-0.00925317	2.05458	0.0423	2.3024	-0.1719	0.9851
-0.02909	2.79295	0.175908	1.42377	-0.0158	2.7871	0.0016	2.7	-0.0471	0.9989
